task_name,action,created,name,msg,levelname,levelno,pathname,filename,module,exc_text,lineno,funcName,msecs,relativeCreated,thread,threadName,processName,process,message,formatted_message,run_id
update_symbol_info,run,1699086671.0405893,rocketry.task,Task 'update_symbol_info' status: 'run',INFO,20,/home/ubuntu/projects/yahoo-symbols/.venv/lib/python3.11/site-packages/rocketry/core/task.py,task.py,task,,1181,_set_status,40.0,1977.647066116333,281473589467392,MainThread,MainProcess,2494058,Task 'update_symbol_info' status: 'run',Task 'update_symbol_info' status: 'run',c15a373a7db241b98cd62ce5bb318a07
update_symbol_info,success,1699087304.897242,rocketry.task,Task 'update_symbol_info' status: 'success',INFO,20,/home/ubuntu/projects/yahoo-symbols/.venv/lib/python3.11/site-packages/rocketry/core/task.py,task.py,task,,1181,_set_status,897.0,635834.2998027802,281473589467392,MainThread,MainProcess,2494058,Task 'update_symbol_info' status: 'success',Task 'update_symbol_info' status: 'success',c15a373a7db241b98cd62ce5bb318a07
update_symbol_info,run,1699087620.0991373,rocketry.task,Task 'update_symbol_info' status: 'run',INFO,20,/home/ubuntu/projects/yahoo-symbols/.venv/lib/python3.11/site-packages/rocketry/core/task.py,task.py,task,,1181,_set_status,99.0,50063.49539756775,281472897120512,MainThread,MainProcess,2496406,Task 'update_symbol_info' status: 'run',Task 'update_symbol_info' status: 'run',8a1b32748c6341a2a384bce10ea3af91
update_symbol_info,success,1699087638.5229955,rocketry.task,Task 'update_symbol_info' status: 'success',INFO,20,/home/ubuntu/projects/yahoo-symbols/.venv/lib/python3.11/site-packages/rocketry/core/task.py,task.py,task,,1181,_set_status,522.0,68487.35356330872,281472897120512,MainThread,MainProcess,2496406,Task 'update_symbol_info' status: 'success',Task 'update_symbol_info' status: 'success',8a1b32748c6341a2a384bce10ea3af91
update_symbol_info,run,1699313400.0643988,rocketry.task,Task 'update_symbol_info' status: 'run',INFO,20,/home/ubuntu/projects/yahoo-symbols/.venv/lib/python3.11/site-packages/rocketry/core/task.py,task.py,task,,1181,_set_status,64.0,225144225.10123253,281473321957632,MainThread,MainProcess,2501074,Task 'update_symbol_info' status: 'run',Task 'update_symbol_info' status: 'run',5496d7f8ad0844ac9a367cbef7f2bf1d
update_symbol_info,success,1699313432.469638,rocketry.task,Task 'update_symbol_info' status: 'success',INFO,20,/home/ubuntu/projects/yahoo-symbols/.venv/lib/python3.11/site-packages/rocketry/core/task.py,task.py,task,,1181,_set_status,469.0,225176630.34057617,281473321957632,MainThread,MainProcess,2501074,Task 'update_symbol_info' status: 'success',Task 'update_symbol_info' status: 'success',5496d7f8ad0844ac9a367cbef7f2bf1d
update_symbol_info,run,1699486200.008949,rocketry.task,Task 'update_symbol_info' status: 'run',INFO,20,/home/ubuntu/projects/yahoo-symbols/.venv/lib/python3.11/site-packages/rocketry/core/task.py,task.py,task,,1181,_set_status,8.0,397944169.65150833,281473321957632,MainThread,MainProcess,2501074,Task 'update_symbol_info' status: 'run',Task 'update_symbol_info' status: 'run',41c9c22097174120b8c48e49bdef145b
update_symbol_info,success,1699486231.0030732,rocketry.task,Task 'update_symbol_info' status: 'success',INFO,20,/home/ubuntu/projects/yahoo-symbols/.venv/lib/python3.11/site-packages/rocketry/core/task.py,task.py,task,,1181,_set_status,3.0,397975163.77568245,281473321957632,MainThread,MainProcess,2501074,Task 'update_symbol_info' status: 'success',Task 'update_symbol_info' status: 'success',41c9c22097174120b8c48e49bdef145b
